customer_id,customer_name,age,gender,city,area,preferred_cuisine,avg_monthly_orders,is_premium_user,joined_year
C16224,Kavya Sen,31,Male,Mumbai,Goregaon,Chinese,1,False,2021
C16225,Aarav Shah,19,Female,Bangalore,Bellandur,North Indian,2,False,2019
C16226,Vivek Rao,31,Female,Delhi,Rohini,Fast Food,13,False,2017
C16227,Anjali Sen,32,Female,Chennai,ECR,Biryani,4,False,2017
C16228,Bhavna Kapoor,22,Female,Bangalore,Electronic City,Biryani,1,False,2020
C16229,Suresh Deshpande,35,Male,Delhi,Lajpat Nagar,North Indian,1,False,2021
C16230,Swati Das,18,Male,Bangalore,Yelahanka,Chinese,8,False,2022
C16231,Tarun Sharma,28,Male,Mumbai,Borivali,Street Food,6,False,2023
C16232,Shreya Kumar,19,Male,Bangalore,Malleshwaram,Biryani,1,False,2019
C16233,Ananya Pandey,30,Male,Delhi,Janakpuri,Chinese,15,True,2018
C16234,Meera Sen,26,Male,Hyderabad,Banjara Hills,South Indian,2,True,2023
C16235,Amit Saxena,33,Female,Bangalore,Electronic City,Biryani,5,False,2020
C16236,Sneha Shah,29,Male,Mumbai,Andheri West,Seafood,6,False,2019
C16237,Shreya Mehra,33,Female,Chennai,Adyar,Maharashtrian,5,False,2023
C16238,Meera Srivastava,30,Male,Hyderabad,Kukatpally,North Indian,11,False,2023
C16239,Kiran Chatterjee,38,Female,Mumbai,Versova,North Indian,1,False,2022
C16240,Vikas Malhotra,37,Male,Bangalore,MG Road,North Indian,1,True,2022
C16241,Varun Srivastava,24,Female,Chennai,Perambur,North Indian,4,True,2021
C16242,Sneha Deshpande,37,Male,Hyderabad,HITEC City,South Indian,1,False,2021
C16243,Nisha Dubey,32,Male,Mumbai,Dadar,Pizza,1,False,2023
C16244,Preeti Gupta,39,Male,Hyderabad,Dilsukhnagar,Biryani,3,False,2017
C16245,Pooja Kumar,22,Male,Pune,Kothrud,Maharashtrian,2,False,2021
C16246,Mohit Ghosh,20,Male,Bangalore,Indiranagar,Continental,1,False,2019
C16247,Rekha Joshi,20,Male,Delhi,Rohini,Street Food,5,False,2023
C16248,Ritika Pillai,41,Female,Delhi,Connaught Place,Mughlai,2,False,2023
C16249,Meera Ghosh,39,Male,Mumbai,Bandra West,Street Food,5,False,2017
C16250,Mohit Naik,37,Female,Pune,Camp,Fast Food,1,True,2017
C16251,Meera Verma,19,Male,Mumbai,Versova,Seafood,1,False,2022
C16252,Lakshmi Patil,37,Male,Bangalore,Jayanagar,Continental,2,False,2022
C16253,Mohit Nair,20,Female,Delhi,Hauz Khas,Continental,6,False,2020
C16254,Suresh Ghosh,18,Female,Bangalore,Whitefield,Biryani,1,False,2023
C16255,Siddharth Mishra,26,Female,Hyderabad,Kukatpally,Seafood,5,False,2021
C16256,Vishal Mehta,28,Female,Hyderabad,Jubilee Hills,South Indian,4,False,2019
C16257,Kunal Mehta,40,Female,Delhi,Vasant Kunj,Mughlai,3,False,2020
C16258,Mohit Gupta,22,Male,Mumbai,Andheri West,North Indian,3,True,2018
C16259,Suresh Nair,48,Female,Delhi,Saket,Mughlai,5,False,2018
C16260,Rahul Malhotra,31,Male,Hyderabad,Dilsukhnagar,North Indian,1,False,2019
C16261,Nikhil Rathore,29,Female,Mumbai,Versova,Seafood,5,True,2019
C16262,Vivek Bhatia,29,Female,Hyderabad,Kukatpally,South Indian,10,False,2023
C16263,Siddharth Singh,20,Male,Bangalore,Sarjapur Road,North Indian,7,False,2023
C16264,Mohit Saxena,27,Female,Delhi,Rajouri Garden,North Indian,8,False,2018
C16265,Sachin Bhat,32,Female,Bangalore,JP Nagar,Biryani,9,False,2020
C16266,Pallavi Bhat,37,Female,Bangalore,Yelahanka,South Indian,1,False,2018
C16267,Puja Pandey,27,Male,Bangalore,Marathahalli,North Indian,3,True,2023
C16268,Nikhil Verma,31,Male,Mumbai,Juhu,North Indian,3,False,2020
C16269,Ravi Banerjee,36,Male,Bangalore,Hebbal,North Indian,1,False,2023
C16270,Sunita Deshpande,26,Female,Mumbai,Worli,North Indian,2,True,2020
C16271,Mohit Saxena,38,Female,Pune,Kharadi,Chinese,13,False,2023
C16272,Meera Chopra,34,Female,Pune,Kothrud,Continental,10,True,2019
C16273,Neha Pandey,36,Female,Bangalore,Jayanagar,North Indian,1,False,2021
C16274,Rajesh Pillai,18,Male,Bangalore,Malleshwaram,Desserts & Beverages,1,False,2020
C16275,Rohan Kapoor,27,Male,Hyderabad,Somajiguda,Biryani,10,False,2019
C16276,Lakshmi Bhatia,25,Male,Pune,Camp,Chinese,2,False,2019
C16277,Manish Pandey,18,Male,Delhi,Khan Market,Mughlai,3,False,2017
C16278,Nisha Jain,44,Female,Pune,Kalyani Nagar,Bengali,17,False,2017
C16279,Manish Singh,37,Female,Chennai,Chromepet,South Indian,2,False,2018
C16280,Puja Chawla,18,Male,Bangalore,Marathahalli,South Indian,1,False,2019
C16281,Tarun Mehra,40,Female,Mumbai,Dadar,Chinese,1,False,2020
C16282,Sunita Kulkarni,29,Male,Bangalore,Electronic City,Biryani,1,False,2020
C16283,Sneha Das,33,Male,Hyderabad,HITEC City,Street Food,6,False,2020
C16284,Anjali Sharma,25,Male,Bangalore,Indiranagar,North Indian,4,False,2017
C16285,Rajesh Rao,37,Female,Delhi,Pitampura,Desserts & Beverages,7,False,2023
C16286,Nisha Joshi,29,Male,Delhi,Karol Bagh,Fast Food,8,False,2020
C16287,Vikas Rao,34,Female,Hyderabad,LB Nagar,South Indian,3,False,2021
C16288,Deepak Naik,38,Male,Hyderabad,LB Nagar,Biryani,10,False,2020
C16289,Rahul Verma,35,Male,Hyderabad,Kukatpally,Street Food,2,True,2021
C16290,Divya Saxena,26,Female,Mumbai,Kandivali,Seafood,1,False,2019
C16291,Deepak Patel,29,Female,Pune,Shivajinagar,Fast Food,6,False,2023
C16292,Rajesh Mehta,18,Male,Chennai,Porur,South Indian,21,False,2020
C16293,Divya Joshi,36,Female,Delhi,Khan Market,Mughlai,3,False,2019
C16294,Shreya Sen,18,Female,Pune,Kalyani Nagar,South Indian,3,True,2019
C16295,Aarav Agarwal,27,Male,Mumbai,Powai,South Indian,1,True,2023
C16296,Shreya Mishra,30,Male,Chennai,T Nagar,Chinese,1,True,2018
C16297,Rahul Bhat,32,Male,Bangalore,Jayanagar,Continental,1,False,2021
C16298,Gaurav Singh,25,Female,Delhi,Vasant Kunj,Pizza,11,False,2019
C16299,Anjali Mehta,29,Male,Hyderabad,Dilsukhnagar,North Indian,3,False,2023
C16300,Pooja Kapoor,31,Male,Chennai,Sholinganallur,Seafood,1,True,2018
C16301,Vivek Bose,31,Female,Kolkata,Park Street,Bengali,9,True,2023
C16302,Mohit Srivastava,31,Female,Delhi,Rohini,North Indian,2,False,2018
C16303,Isha Jain,27,Female,Delhi,Connaught Place,Street Food,1,False,2023
C16304,Simran Joshi,31,Female,Hyderabad,Somajiguda,Tandoor,6,False,2022
C16305,Rekha Chatterjee,40,Female,Pune,Hadapsar,Chinese,8,False,2020
C16306,Rajesh Shah,29,Male,Pune,Aundh,Chinese,12,False,2020
C16307,Kavya Yadav,31,Male,Kolkata,Lake Town,Seafood,1,False,2020
C16308,Ritika Kumar,29,Male,Bangalore,Koramangala,Continental,1,False,2020
C16309,Rohan Chawla,39,Male,Mumbai,Dadar,Seafood,3,True,2018
C16310,Meera Rathore,27,Female,Delhi,Connaught Place,Tandoor,8,True,2021
C16311,Arjun Dubey,23,Male,Mumbai,Juhu,North Indian,14,False,2018
C16312,Rahul Deshpande,35,Female,Mumbai,Borivali,Seafood,1,False,2018
C16313,Isha Bose,27,Female,Pune,FC Road,Chinese,3,False,2018
C16314,Preeti Agarwal,34,Male,Chennai,Guindy,Chinese,2,True,2022
C16315,Isha Ghosh,26,Male,Pune,Aundh,Fast Food,1,True,2022
C16316,Divya Chauhan,21,Male,Delhi,Pitampura,Chinese,1,False,2019
C16317,Vikas Hegde,29,Male,Delhi,South Extension,Street Food,7,False,2021
C16318,Suresh Rao,19,Male,Hyderabad,Secunderabad,North Indian,4,False,2017
C16319,Meera Sharma,32,Male,Chennai,Velachery,North Indian,5,False,2017
C16320,Rajesh Gupta,36,Female,Delhi,Nehru Place,Fast Food,5,False,2020
C16321,Rahul Deshpande,44,Female,Pune,Wakad,Chinese,1,False,2018
C16322,Lakshmi Rathore,26,Male,Bangalore,BTM Layout,Continental,9,False,2019
C16323,Pooja Mishra,24,Male,Delhi,Hauz Khas,Fast Food,7,True,2019
C16324,Vikas Desai,36,Male,Mumbai,Bandra West,Chinese,1,False,2022
C16325,Kunal Hegde,35,Female,Delhi,Janakpuri,Maharashtrian,8,False,2022
C16326,Isha Khanna,36,Female,Pune,Kharadi,Fast Food,1,True,2018
C16327,Pallavi Bhatia,45,Female,Delhi,Lajpat Nagar,Street Food,1,False,2021
C16328,Varun Iyer,30,Female,Chennai,Vadapalani,Chinese,5,False,2019
C16329,Vivek Sharma,47,Male,Bangalore,Malleshwaram,North Indian,1,False,2022
C16330,Nisha Ghosh,27,Male,Mumbai,Kandivali,Bengali,1,False,2022
C16331,Arjun Chatterjee,24,Female,Mumbai,Andheri West,Chinese,1,False,2018
C16332,Sachin Gupta,24,Male,Bangalore,Electronic City,Chinese,2,True,2021
C16333,Alok Desai,23,Male,Delhi,Vasant Kunj,Fast Food,7,True,2022
C16334,Shreya Das,45,Male,Delhi,Greater Kailash,Street Food,6,False,2019
C16335,Tanvi Nair,39,Female,Bangalore,HSR Layout,North Indian,21,False,2017
C16336,Meera Rathore,44,Female,Mumbai,Kurla,North Indian,10,False,2022
C16337,Rajesh Pillai,18,Male,Chennai,Tambaram,Seafood,1,False,2021
C16338,Rajesh Desai,20,Female,Bangalore,Yelahanka,South Indian,1,False,2019
C16339,Puja Srivastava,27,Female,Bangalore,Yelahanka,South Indian,1,False,2019
C16340,Rohan Kapoor,26,Female,Delhi,Karol Bagh,North Indian,16,False,2023
C16341,Aditya Shetty,31,Male,Mumbai,Kurla,Biryani,2,False,2021
C16342,Ravi Patil,30,Female,Bangalore,BTM Layout,Biryani,3,False,2021
C16343,Puja Malhotra,22,Male,Delhi,Dwarka,Fast Food,1,False,2020
C16344,Mohit Banerjee,25,Male,Hyderabad,Kukatpally,Chinese,14,False,2020
C16345,Vivek Ghosh,28,Male,Mumbai,Lower Parel,Street Food,1,False,2017
C16346,Aditya Kumar,20,Male,Mumbai,Worli,Street Food,2,True,2022
C16347,Nikhil Malhotra,28,Female,Mumbai,Juhu,South Indian,1,False,2023
C16348,Vikas Das,21,Female,Delhi,Pitampura,Fast Food,2,False,2023
C16349,Siddharth Sharma,28,Male,Bangalore,HSR Layout,Chinese,20,False,2023
C16350,Amit Joshi,23,Female,Pune,Kalyani Nagar,South Indian,1,False,2018
C16351,Ritika Srivastava,37,Male,Delhi,Dwarka,Mughlai,1,False,2020
C16352,Tarun Pillai,33,Female,Mumbai,Dadar,Chinese,3,False,2018
C16353,Gaurav Reddy,33,Male,Delhi,Saket,Mughlai,7,False,2017
C16354,Ashish Dubey,35,Male,Pune,Kalyani Nagar,Maharashtrian,3,False,2021
C16355,Rahul Chopra,33,Female,Mumbai,Colaba,Chinese,1,True,2020
C16356,Kunal Agarwal,37,Male,Mumbai,Dadar,South Indian,1,True,2019
C16357,Rajesh Jain,31,Female,Mumbai,Juhu,Chinese,1,False,2019
C16358,Ashish Chauhan,35,Female,Mumbai,Andheri West,Chinese,1,False,2018
C16359,Aditya Saxena,32,Female,Bangalore,Indiranagar,Chinese,8,False,2023
C16360,Tarun Banerjee,32,Male,Delhi,Pitampura,Mughlai,5,False,2017
C16361,Pallavi Chopra,18,Female,Delhi,Rajouri Garden,Chinese,1,False,2022
C16362,Varun Hegde,22,Female,Mumbai,Dadar,North Indian,8,False,2023
C16363,Lakshmi Shah,31,Male,Mumbai,Bandra West,South Indian,3,False,2020
C16364,Amit Dubey,24,Male,Pune,Camp,Maharashtrian,3,False,2021
C16365,Aarav Saxena,29,Female,Delhi,South Extension,Chinese,1,False,2017
C16366,Tanvi Chawla,25,Female,Mumbai,Kandivali,Chinese,7,False,2018
C16367,Divya Mehta,26,Female,Hyderabad,Banjara Hills,South Indian,1,True,2021
C16368,Pooja Deshpande,30,Male,Kolkata,Park Street,North Indian,4,False,2018
C16369,Varun Kapoor,27,Male,Delhi,Khan Market,Fast Food,4,True,2020
C16370,Alok Reddy,40,Female,Mumbai,Worli,South Indian,8,False,2018
C16371,Pallavi Rathore,19,Male,Pune,Kothrud,South Indian,4,False,2017
C16372,Divya Verma,34,Female,Hyderabad,Madhapur,North Indian,4,False,2021
C16373,Sachin Kulkarni,35,Male,Hyderabad,Jubilee Hills,South Indian,17,False,2023
C16374,Aarav Bhat,41,Male,Mumbai,Santacruz,North Indian,1,False,2019
C16375,Sneha Chatterjee,30,Female,Mumbai,Goregaon,North Indian,5,True,2021
C16376,Rohan Saxena,35,Male,Hyderabad,Dilsukhnagar,Tandoor,1,False,2022
C16377,Alok Chawla,40,Female,Pune,FC Road,South Indian,6,False,2022
C16378,Tarun Jain,25,Female,Kolkata,New Town,Bengali,1,False,2018
C16379,Mohit Chatterjee,23,Male,Chennai,OMR,South Indian,25,False,2023
C16380,Siddharth Reddy,30,Female,Mumbai,Kurla,Seafood,11,False,2017
C16381,Simran Verma,28,Female,Mumbai,Worli,North Indian,6,False,2019
C16382,Divya Agarwal,35,Female,Delhi,South Extension,Tandoor,2,False,2020
C16383,Gaurav Joshi,19,Male,Mumbai,Malad West,North Indian,1,False,2018
C16384,Ashish Malhotra,40,Female,Mumbai,Versova,Street Food,2,False,2022
C16385,Anjali Malhotra,31,Male,Pune,Viman Nagar,North Indian,2,False,2021
C16386,Manish Naik,27,Female,Pune,Hinjewadi,North Indian,2,False,2021
C16387,Simran Singh,29,Male,Hyderabad,Begumpet,North Indian,3,True,2022
C16388,Meera Hegde,37,Female,Bangalore,JP Nagar,North Indian,15,True,2022
C16389,Siddharth Chawla,33,Male,Delhi,South Extension,North Indian,2,False,2020
C16390,Amit Gupta,29,Female,Mumbai,Goregaon,North Indian,2,True,2022
C16391,Varun Joshi,28,Male,Delhi,Lajpat Nagar,Fast Food,6,False,2023
C16392,Preeti Agarwal,28,Male,Bangalore,MG Road,North Indian,7,True,2018
C16393,Nikhil Das,34,Female,Kolkata,Ballygunge,Street Food,4,False,2021
C16394,Divya Rao,27,Female,Mumbai,Juhu,Continental,1,True,2023
C16395,Aditya Shetty,34,Male,Delhi,Vasant Kunj,Chinese,12,False,2020
C16396,Swati Rao,18,Male,Mumbai,Malad West,Mughlai,18,True,2017
C16397,Aarav Yadav,23,Female,Bangalore,Koramangala,Maharashtrian,1,True,2017
C16398,Aarav Rao,24,Male,Hyderabad,Dilsukhnagar,Pizza,4,True,2017
C16399,Manish Bhatia,29,Female,Hyderabad,Kukatpally,Tandoor,1,False,2019
C16400,Meera Bhatia,28,Female,Pune,Shivajinagar,Chinese,2,False,2017
C16401,Meera Khanna,24,Male,Mumbai,Dadar,North Indian,10,True,2023
C16402,Suresh Bhatia,21,Male,Bangalore,BTM Layout,Tandoor,6,True,2022
C16403,Shreya Sen,23,Male,Bangalore,Koramangala,Chinese,7,True,2019
C16404,Sunita Ghosh,42,Male,Chennai,Tambaram,Chinese,2,False,2019
C16405,Ananya Kapoor,24,Male,Mumbai,Colaba,South Indian,6,False,2022
C16406,Nisha Pillai,18,Female,Hyderabad,HITEC City,Biryani,11,False,2023
C16407,Arjun Banerjee,30,Female,Delhi,Lajpat Nagar,Street Food,1,True,2018
C16408,Isha Bhat,24,Female,Bangalore,Whitefield,North Indian,3,False,2019
C16409,Rohan Iyer,27,Male,Mumbai,Lower Parel,Chinese,13,False,2018
C16410,Rahul Rathore,36,Male,Delhi,Saket,Fast Food,4,False,2017
C16411,Ravi Mehra,28,Male,Delhi,Janakpuri,Mughlai,2,False,2020
C16412,Puja Rao,27,Female,Mumbai,Lower Parel,Chinese,1,False,2017
C16413,Aarav Patil,18,Female,Mumbai,Colaba,Bengali,15,False,2021
C16414,Nikhil Gupta,25,Male,Mumbai,Dadar,Seafood,2,False,2021
C16415,Vishal Chawla,27,Male,Delhi,Greater Kailash,Chinese,3,False,2023
C16416,Rekha Gupta,32,Female,Bangalore,JP Nagar,Biryani,2,False,2022
C16417,Gaurav Saxena,18,Male,Kolkata,New Town,Chinese,8,False,2018
C16418,Kunal Banerjee,20,Male,Chennai,Nungambakkam,Chinese,3,False,2019
C16419,Isha Chawla,32,Female,Mumbai,Juhu,Chinese,1,False,2021
C16420,Rohan Malhotra,30,Male,Chennai,T Nagar,Seafood,3,False,2017
C16421,Rahul Mehra,25,Male,Delhi,Rajouri Garden,Fast Food,4,True,2017
C16422,Sneha Jain,33,Male,Hyderabad,Jubilee Hills,South Indian,1,False,2018
C16423,Siddharth Yadav,26,Male,Kolkata,Park Street,Seafood,1,False,2020
C16424,Isha Naik,36,Female,Mumbai,Lower Parel,Street Food,4,True,2017
C16425,Kavya Rathore,25,Female,Bangalore,Sarjapur Road,South Indian,2,True,2018
C16426,Harish Deshpande,23,Female,Delhi,Saket,North Indian,2,False,2023
C16427,Varun Patil,49,Male,Delhi,Janakpuri,Street Food,4,True,2017
C16428,Vishal Pandey,34,Male,Bangalore,Bellandur,South Indian,5,False,2020
C16429,Rekha Naik,24,Male,Mumbai,Kurla,Seafood,7,False,2022
C16430,Isha Kumar,26,Female,Mumbai,Kurla,Seafood,9,True,2022
C16431,Rajesh Banerjee,25,Female,Hyderabad,Gachibowli,North Indian,3,False,2022
C16432,Ravi Hegde,18,Female,Chennai,Tambaram,Biryani,3,False,2023
C16433,Ravi Mehta,27,Male,Chennai,ECR,Chinese,6,False,2022
C16434,Pooja Mehra,30,Female,Pune,Aundh,North Indian,1,False,2022
C16435,Isha Iyer,40,Male,Bangalore,Electronic City,South Indian,3,False,2021
C16436,Rohan Sharma,29,Male,Delhi,Dwarka,Fast Food,1,False,2018
C16437,Lakshmi Bhat,26,Female,Hyderabad,Kondapur,Street Food,1,True,2022
C16438,Kiran Singh,41,Female,Pune,Magarpatta,Maharashtrian,14,False,2021
C16439,Harish Shah,39,Male,Delhi,Rohini,Chinese,2,False,2020
C16440,Aditya Khanna,30,Male,Bangalore,Bellandur,Chinese,2,True,2022
C16441,Puja Rao,30,Female,Delhi,Dwarka,North Indian,1,False,2022
C16442,Tarun Srivastava,32,Female,Chennai,Chromepet,Chinese,1,False,2018
C16443,Rajesh Agarwal,25,Female,Delhi,Dwarka,Street Food,3,False,2019
C16444,Amit Sharma,29,Male,Hyderabad,Banjara Hills,North Indian,2,True,2022
C16445,Sachin Sen,24,Male,Mumbai,Goregaon,Seafood,20,False,2018
C16446,Sneha Khanna,39,Male,Delhi,Janakpuri,North Indian,1,True,2021
C16447,Alok Sen,23,Female,Kolkata,Ballygunge,Bengali,6,True,2021
C16448,Anjali Joshi,31,Female,Mumbai,Borivali,North Indian,25,False,2023
C16449,Varun Patel,31,Female,Hyderabad,LB Nagar,Tandoor,3,True,2023
C16450,Aarav Mishra,40,Female,Mumbai,Malad West,North Indian,9,False,2022
C16451,Vishal Jain,26,Male,Kolkata,Esplanade,North Indian,1,False,2023
C16452,Isha Rao,24,Female,Hyderabad,HITEC City,Street Food,1,True,2022
C16453,Bhavna Patil,34,Male,Delhi,Rohini,Mughlai,7,False,2017
C16454,Puja Bhat,33,Female,Bangalore,JP Nagar,South Indian,4,True,2021
C16455,Vishal Chawla,44,Male,Pune,Camp,Fast Food,2,False,2021
C16456,Nisha Bhat,30,Male,Kolkata,Garia,Chinese,9,False,2017
C16457,Harish Kulkarni,39,Male,Chennai,Perambur,Chinese,3,False,2018
C16458,Sachin Kulkarni,38,Male,Hyderabad,LB Nagar,Biryani,10,False,2020
C16459,Mohit Desai,24,Male,Delhi,Connaught Place,Chinese,7,False,2023
C16460,Lakshmi Malhotra,18,Female,Mumbai,Dadar,Seafood,3,False,2019
C16461,Nisha Sharma,27,Female,Mumbai,Malad West,North Indian,2,False,2018
C16462,Deepak Rathore,36,Female,Kolkata,Shyambazar,Seafood,10,False,2019
C16463,Kunal Bhatia,40,Female,Mumbai,Worli,North Indian,2,False,2019
C16464,Puja Sharma,18,Male,Mumbai,Goregaon,Chinese,1,False,2017
C16465,Deepak Bose,23,Female,Hyderabad,Kondapur,Tandoor,10,True,2021
C16466,Suresh Chauhan,32,Male,Delhi,Nehru Place,Fast Food,7,False,2020
C16467,Deepak Shah,34,Female,Delhi,Lajpat Nagar,Bengali,4,False,2019
C16468,Tarun Kulkarni,22,Female,Mumbai,Lower Parel,Chinese,1,True,2022
C16469,Kavya Iyer,24,Female,Pune,Viman Nagar,Fast Food,6,False,2023
C16470,Tarun Bhat,18,Male,Kolkata,Howrah,Bengali,5,False,2017
C16471,Ritika Hegde,42,Female,Bangalore,HSR Layout,Continental,7,False,2018
C16472,Neha Mehra,31,Male,Bangalore,Marathahalli,South Indian,4,False,2019
C16473,Preeti Patil,24,Female,Bangalore,Indiranagar,Maharashtrian,10,True,2021
C16474,Lakshmi Chauhan,38,Female,Pune,Hadapsar,Fast Food,4,True,2018
C16475,Swati Naik,31,Male,Mumbai,Andheri West,North Indian,1,False,2019
C16476,Puja Agarwal,40,Female,Mumbai,Lower Parel,North Indian,3,True,2022
C16477,Arjun Hegde,41,Female,Chennai,T Nagar,Seafood,3,False,2018
C16478,Tarun Kumar,22,Female,Bangalore,JP Nagar,Biryani,9,False,2019
C16479,Rahul Verma,39,Female,Hyderabad,Madhapur,North Indian,1,False,2018
C16480,Divya Rao,39,Female,Kolkata,Gariahat,Street Food,20,True,2018
C16481,Bhavna Saxena,33,Female,Mumbai,Powai,Chinese,2,False,2022
C16482,Siddharth Iyer,34,Male,Bangalore,Marathahalli,Chinese,3,True,2019
C16483,Vishal Das,30,Female,Chennai,Velachery,Biryani,1,False,2022
C16484,Vishal Rathore,21,Female,Delhi,Rajouri Garden,Mughlai,4,False,2017
C16485,Suresh Iyer,20,Male,Mumbai,Santacruz,Street Food,3,False,2023
C16486,Puja Bhat,42,Female,Mumbai,Kandivali,Seafood,10,True,2017
C16487,Isha Patil,31,Male,Mumbai,Borivali,Seafood,1,False,2020
C16488,Ritika Rao,28,Male,Pune,JM Road,Maharashtrian,1,False,2021
C16489,Sneha Desai,34,Male,Hyderabad,Kukatpally,South Indian,2,False,2019
C16490,Neha Hegde,24,Female,Kolkata,Garia,North Indian,10,True,2020
C16491,Nisha Mishra,26,Male,Kolkata,New Town,Chinese,6,False,2019
C16492,Arjun Mehra,30,Male,Kolkata,Esplanade,Bengali,1,False,2021
C16493,Ravi Sen,25,Female,Delhi,Nehru Place,Fast Food,2,True,2023
C16494,Suresh Chauhan,33,Female,Chennai,Vadapalani,Biryani,7,True,2022
C16495,Divya Bhatia,28,Female,Chennai,Porur,North Indian,8,False,2020
C16496,Aarav Naik,33,Female,Mumbai,Dadar,Chinese,1,True,2017
C16497,Mohit Shetty,34,Female,Mumbai,Worli,Seafood,1,False,2019
C16498,Aarav Joshi,38,Male,Bangalore,Koramangala,South Indian,1,False,2017
C16499,Lakshmi Hegde,27,Male,Kolkata,Jadavpur,Chinese,1,False,2018
C16500,Deepak Tiwari,22,Male,Mumbai,Borivali,South Indian,5,True,2018
C16501,Arjun Gupta,48,Female,Mumbai,Malad West,Chinese,12,True,2017
C16502,Alok Banerjee,40,Female,Mumbai,Kurla,Street Food,3,False,2017
C16503,Gaurav Tiwari,18,Male,Hyderabad,Banjara Hills,Biryani,1,False,2023
C16504,Neha Sen,50,Female,Hyderabad,Jubilee Hills,Tandoor,1,True,2019
C16505,Shreya Bhat,25,Male,Mumbai,Borivali,South Indian,3,False,2021
C16506,Aarav Mehra,29,Female,Chennai,T Nagar,North Indian,1,True,2021
C16507,Bhavna Singh,21,Male,Hyderabad,Dilsukhnagar,South Indian,13,False,2021
C16508,Shreya Gupta,30,Male,Mumbai,Colaba,North Indian,11,False,2021
C16509,Sneha Chawla,25,Male,Hyderabad,Miyapur,Street Food,4,False,2019
C16510,Ravi Bhat,21,Female,Bangalore,MG Road,Biryani,1,True,2023
C16511,Neha Kumar,19,Male,Mumbai,Kandivali,Seafood,12,True,2017
C16512,Tanvi Bose,24,Female,Mumbai,Bandra West,Biryani,9,False,2022
C16513,Rekha Desai,35,Female,Delhi,Rohini,Chinese,13,True,2018
C16514,Varun Verma,50,Female,Bangalore,Electronic City,Chinese,13,False,2021
C16515,Deepak Yadav,33,Male,Delhi,South Extension,Fast Food,3,False,2017
C16516,Bhavna Bhat,22,Male,Mumbai,Bandra West,South Indian,1,True,2021
C16517,Amit Nair,27,Male,Mumbai,Dadar,Street Food,11,False,2018
C16518,Kunal Reddy,37,Female,Hyderabad,Banjara Hills,Tandoor,4,False,2020
C16519,Sachin Jain,27,Male,Pune,Hinjewadi,South Indian,1,False,2018
C16520,Isha Agarwal,40,Male,Hyderabad,Madhapur,Mughlai,2,False,2017
C16521,Sunita Banerjee,47,Male,Mumbai,Powai,Chinese,1,False,2018
C16522,Kavya Iyer,18,Female,Bangalore,Malleshwaram,Continental,23,True,2019
C16523,Ravi Rao,24,Female,Bangalore,MG Road,Continental,3,False,2022
C16524,Suresh Kapoor,24,Female,Delhi,Pitampura,Chinese,3,False,2017
C16525,Isha Das,41,Female,Bangalore,MG Road,North Indian,3,False,2023
C16526,Ritika Nair,27,Male,Bangalore,Malleshwaram,North Indian,4,False,2017
C16527,Preeti Nair,37,Male,Hyderabad,LB Nagar,Street Food,1,True,2021
C16528,Sneha Shah,31,Male,Bangalore,BTM Layout,Continental,2,False,2018
C16529,Ashish Pillai,28,Female,Mumbai,Powai,North Indian,3,False,2020
C16530,Nisha Iyer,34,Female,Bangalore,Bellandur,Biryani,19,False,2019
C16531,Ananya Deshpande,42,Female,Kolkata,Salt Lake,Bengali,9,False,2019
C16532,Harish Kulkarni,18,Male,Bangalore,Yelahanka,Continental,6,False,2018
C16533,Lakshmi Desai,39,Male,Pune,Aundh,South Indian,11,False,2018
C16534,Tarun Khanna,29,Female,Delhi,Khan Market,Seafood,15,False,2021
C16535,Bhavna Jain,31,Female,Pune,Kharadi,North Indian,2,False,2022
C16536,Suresh Bhatia,37,Male,Mumbai,Lower Parel,Seafood,7,False,2020
C16537,Preeti Kulkarni,32,Male,Pune,Hinjewadi,North Indian,1,False,2020
C16538,Divya Pandey,43,Female,Delhi,Vasant Kunj,Biryani,13,False,2023
C16539,Sachin Patil,18,Male,Pune,Kalyani Nagar,Fast Food,4,False,2017
C16540,Sanjay Reddy,24,Male,Bangalore,BTM Layout,North Indian,5,False,2018
C16541,Shreya Kapoor,34,Male,Mumbai,Borivali,North Indian,1,False,2021
C16542,Kiran Ghosh,26,Female,Pune,Magarpatta,Chinese,1,False,2023
C16543,Swati Sen,42,Female,Pune,Shivajinagar,South Indian,16,False,2018
C16544,Tanvi Mehta,24,Female,Chennai,Velachery,Seafood,8,False,2017
C16545,Sanjay Rao,30,Male,Hyderabad,Kukatpally,North Indian,1,False,2023
C16546,Vishal Chatterjee,23,Male,Bangalore,JP Nagar,Chinese,8,True,2020
C16547,Sunita Mehra,29,Male,Delhi,Rajouri Garden,Fast Food,3,False,2023
C16548,Tarun Mishra,18,Female,Chennai,Mylapore,Seafood,1,True,2023
C16549,Rekha Bhat,19,Female,Delhi,Dwarka,North Indian,2,False,2020
C16550,Vivek Sharma,46,Male,Delhi,South Extension,Chinese,2,False,2020
C16551,Pallavi Saxena,30,Female,Mumbai,Colaba,Seafood,2,False,2022
C16552,Harish Deshpande,27,Male,Pune,Viman Nagar,Fast Food,1,False,2021
C16553,Rekha Bhatia,21,Female,Delhi,Pitampura,North Indian,2,True,2020
C16554,Tanvi Saxena,22,Female,Kolkata,Alipore,Seafood,1,True,2019
